date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_poids_lourds_kmh,vitesse_vehicules_legers_kmh
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,31,43.755,1.3626,10369,DOUBLE SENS,MORPHO,2012-01-12T00:00:00Z,Radar fixe,ST JORY,RD820,,,80
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,31,43.077,0.6372,10370,ST GAUDENS vers SEILHAN,MORPHO,2012-01-30T00:00:00Z,Radar fixe,MARTRES DE RIVIERE,RD8,,,80
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,34,43.607,3.9227,10371,MONTPELLIER vers PEROLS,MORPHO,2013-09-30T00:00:00Z,Radar fixe,MONTPELLIER,RD66 (Avenue Pierre Mendès-France),,,70
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,34,46.347,6.4331,10372,PEROLS vers MONTPELLIER,MORPHO,2013-09-30T00:00:00Z,Radar fixe,MONTPELLIER,RD66 (Avenue Pierre Mendès-France),,,70
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,34,43.421,3.5489,10373,MARSEILLAN vers MEZE,MORPHO,2013-07-01T00:00:00Z,Radar fixe,MEZE,RD 51,,,80
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,34,43.631954,3.82251,10374,GRABELS vers JUVIGNAC,MORPHO,2012-08-01T00:00:00Z,Radar fixe,MONTPELLIER,"Avenue de l'Europe, face ""Les Milles et une Choses",,,50
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,35,47.93,-1.9418,10375,Rennes vers Guer,MORPHO,2012-02-13T00:00:00Z,Radar fixe,LA CHAPELLE BOUEXIC,RD776,,,50
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,35,48.02,-1.8148,10376,DOUBLE SENS,MORPHO,2012-02-27T00:00:00Z,Radar fixe,GOVEN,RD44,,,80
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,35,48.093,-1.9957,10377,DOUBLE SENS,MORPHO,2012-02-13T00:00:00Z,Radar fixe,IFFENDIC,RD35,,,50
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,38,45.875,5.3577,10378,DOUBLE SENS,MORPHO,2012-02-27T00:00:00Z,Radar fixe,VERTRIEU,RD1075,,,80
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,38,45.05042,5.78997,10379,LE BOURG D OISANS vers VIZILLE,MORPHO,2012-04-06T00:00:00Z,Radar fixe,SECHILIENNE,RD1091,,,70
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,45,48.163,2.1271,10380,DOUBLE SENS,MORPHO,2011-11-24T00:00:00Z,Radar fixe,JOUY EN PITHIVERAIS,RD927,,,80
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,49,47.48869,-0.50981,10381,Angers vers Paris,MORPHO,2012-06-08T00:00:00Z,Radar fixe,ANGERS,Avenue Victor Chatenay,,,50
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,49,47.16631,-0.65357,10382,CHEMILLE EN ANJOU vers LYS HAUT LAYON,MORPHO,2011-12-01T00:00:00Z,Radar fixe,CHEMILLE EN ANJOU,RD756,,,80
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,60,49.418,1.9433,10383,DOUBLE SENS,MORPHO,2011-10-07T00:00:00Z,Radar fixe,ONS EN BRAY,RN31,,,50
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,60,49.367,2.2466,10384,DOUBLE SENS,MORPHO,2011-10-20T00:00:00Z,Radar fixe,HERMES,RD12,,,70
2018-06-28T12:18:22Z,2018-06-28T11:02:09Z,60,49.336,2.0967,10385,DOUBLE SENS,MORPHO,2011-11-14T00:00:00Z,Radar fixe,AUTEUIL,RD927,,,80
2018-06-28T12:31:20Z,2018-06-28T11:02:09Z,07,44.938465,4.830817,10386,,,2017-02-03T00:00:00Z,Itinéraire,,RD 533,53.5,,
2018-06-28T12:31:20Z,2018-06-28T11:02:09Z,08,48.976904,4.37721,10387,,,2016-03-30T00:00:00Z,Itinéraire,,RD 977 - RD 987,78.2,,
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,60,49.223,2.6117,10388,DOUBLE SENS,MORPHO,2011-10-20T00:00:00Z,Radar fixe,CHAMANT,RD932a,,,50
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,60,49.58704,2.1366,10389,DOUBLE SENS,MORPHO,2012-04-13T00:00:00Z,Radar fixe,FRANCASTEL,RD151,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,60,49.50412,1.99173,10390,DOUBLE SENS,MORPHO,2011-09-22T00:00:00Z,Radar fixe,MILLY SUR THERAIN,RD133 (face au 68 rte de Dieppe),,,50
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,60,49.591,3.1108,10391,NOYON vers CHAUNY,MORPHO,2012-03-15T00:00:00Z,Radar fixe,MONDESCOURT,RD1032,,,50
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,78,48.792,2.1795,10392,VELIZY VILLACOUBLAY vers VIROFLAY,MORPHO,2011-12-08T00:00:00Z,Radar fixe,VELIZY VILLACOUBLAY,RD53,,,70
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,78,48.766,1.9059,10393,DOUBLE SENS,MORPHO,2011-10-08T00:00:00Z,Radar fixe,COIGNIERES,RD13,,,50
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,81,43.513,2.066,10394,DOUBLE SENS,MORPHO,2013-04-29T00:00:00Z,Radar fixe,LEMPAUT,RD622,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,81,44.046,1.9998,10395,ALBI vers CORDES SUR CIEL,MORPHO,2013-05-31T00:00:00Z,Radar fixe,LIVERS CAZELLES,RD600,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,83,43.156,5.7408,10396,ST CYR vers BANDOL,MORPHO,2012-01-19T00:00:00Z,Radar fixe,BANDOL,RD559,,,70
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,91,48.66542,2.33981,10397,MORSANG SUR ORGE vers SAVIGNY SUR ORGE,MORPHO,2011-12-22T00:00:00Z,Radar fixe,VILLEMOISSON SUR ORGE,RD257,,,50
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,22,48.313,-3.1479,10398,ROSTRENEN vers ST BRIEUC,MORPHO,2012-03-22T00:00:00Z,Radar fixe,ST NICOLAS DU PELEM,RD790,,,70
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,25,46.939,6.2086,10399,DOUBLE SENS,MORPHO,2012-01-26T00:00:00Z,Radar fixe,CHAPELLE D HUIN,RD72,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,25,47.503,6.7248,10400,ARCEY vers MONTBELIARD,MORPHO,2012-01-26T00:00:00Z,Radar fixe,PRESENTEVILLERS,RD33,,,70
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,25,47.459,6.8415,10401,DOUBLE SENS,MORPHO,2012-01-26T00:00:00Z,Radar fixe,VALENTIGNEY,RD437,,,70
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,25,47.132,6.5583,10402,BESANCON vers MORTEAU,MORPHO,2012-01-19T00:00:00Z,Radar fixe,FOURNETS LUISANS,RD461,,,70
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,25,47.465,6.7025,10403,DOUBLE SENS,MORPHO,2012-01-12T00:00:00Z,Radar fixe,ETOUVANS,RD126,,,70
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,25,47.331,6.3656,10404,DOUBLE SENS,MORPHO,2012-01-26T00:00:00Z,Radar fixe,PONT LES MOULINS,RD50,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,27,48.885,0.9305,10405,DOUBLE SENS,MORPHO,2012-03-29T00:00:00Z,Radar fixe,MARBOIS,RD840,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,27,49.037,1.0958,10406,EVREUX vers CAEN,MORPHO,2012-01-26T00:00:00Z,Radar fixe,PARVILLE,RN1013,,,90
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,28,48.529,1.3172,10407,DOUBLE SENS,MORPHO,2012-02-03T00:00:00Z,Radar fixe,MITTAINVILLIERS VERIGNY,RD939,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,28,48.26,0.9159,10408,DOUBLE SENS,MORPHO,2012-02-03T00:00:00Z,Radar fixe,VICHERES,RD955,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,28,48.451,1.2934,10409,CHARTRES vers COURVILLE SUR EURE,MORPHO,2012-01-12T00:00:00Z,Radar fixe,ST LUPERCE,RD923,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,28,48.149,1.7091,10410,ALLAINES vers CHATEAUDUN,MORPHO,2012-10-12T00:00:00Z,Radar fixe,ORGERES EN BEAUCE,RD927,,,50
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,28,48.068,1.2355,10411,DOUBLE SENS,MORPHO,2012-02-13T00:00:00Z,Radar fixe,LANNERAY,RD927,,,70
2018-06-28T12:31:22Z,2018-06-28T11:02:11Z,09,43.21346,2.302565,10412,,,2017-01-27T00:00:00Z,Itinéraire,,    RD 119,39.4,,
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,28,48.13697,1.61709,10413,DOUBLE SENS,MORPHO,2012-02-06T00:00:00Z,Radar fixe,CORMAINVILLE,RD927,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,36,46.77,1.6628,10414,DOUBLE SENS,MORPHO,2012-01-30T00:00:00Z,Radar fixe,ST MAUR,RD67,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,36,46.803656,1.694493,10415,Rd Point pont de la  Brenne vers Av de la Châtre,MORPHO,2012-09-14T00:00:00Z,Radar fixe,CHATEAUROUX,Face au n°17 Bld Croix Normand,,,50
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,37,47.483,0.7681,10416,MONNAIE vers TOURS,MORPHO,2012-01-26T00:00:00Z,Radar fixe,MONNAIE,RD910,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,37,47.481,0.7652,10417,TOURS vers MONNAIE,MORPHO,2011-12-29T00:00:00Z,Radar fixe,MONNAIE,RD910,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,37,47.397,0.906,10418,TOURS vers AMBOISE,MORPHO,2012-01-03T00:00:00Z,Radar fixe,LUSSAULT SUR LOIRE,RD751,,,80
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,39,46.802,5.5765,10419,LONS LE SAUNIER vers BESANCON,MORPHO,2012-04-13T00:00:00Z,Radar fixe,MANTRY,RD1083,,,90
2018-06-28T12:18:24Z,2018-06-28T11:02:11Z,39,46.816,6.0539,10420,DOUBLE SENS,MORPHO,2012-04-06T00:00:00Z,Radar fixe,CENSEAU,RD471,,,80
2018-06-28T12:31:22Z,2018-06-28T11:02:11Z,09,42.829518,1.612157,10421,,,2018-05-25T00:00:00Z,Itinéraire,,N20,40.5,,
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,40,43.554,-1.2951,10422,BAYONNE vers PAU,MORPHO,2012-01-26T00:00:00Z,Radar fixe,BIAUDOS,RD817,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,40,43.80084,-0.29199,10423,AIRE SUR L ADOUR vers VILLENEUVE DE MARSAN,MORPHO,2012-03-15T00:00:00Z,Radar fixe,HONTANX,RD934,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,41,47.469,1.1171,10424,DOUBLE SENS,MORPHO,2012-02-03T00:00:00Z,Radar fixe,VEUZAIN SUR LOIRE,RD952,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,41,47.418,1.2775,10425,DOUBLE SENS,MORPHO,2012-02-03T00:00:00Z,Radar fixe,SAMBIN,RD764,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,56,47.755658,-3.239926,10426,Lanester vers Merlevenez,MORPHO,2012-01-10T00:00:00Z,Radar fixe,KERVIGNAC,RD194,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,56,47.8395,-3.34053,10427,ROSCOFF vers LORIENT,MORPHO,2012-05-31T00:00:00Z,Radar fixe,CAUDAN,RD769,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,56,48.022,-2.8202,10428,PONTIVY vers JOSSELIN,MORPHO,2012-03-15T00:00:00Z,Radar fixe,EVELLYS,RD764,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,56,47.664,-2.7858,10429,Nantes vers Brest,MORPHO,2012-10-20T00:00:00Z,Radar fixe,VANNES,RN165,,,90
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,56,47.62196,-2.8972,10430,Vannes vers Auray,MORPHO,2012-01-10T00:00:00Z,Radar fixe,BADEN,RD101,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,67,48.7867,7.55887,10431,Bossendorf vers Lixhausen,MORPHO,2012-09-21T00:00:00Z,Radar fixe,BOSSENDORF,RD7,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,73,45.58267,6.73921,10432,BOURG ST MAURICE vers MOUTIERS,MORPHO,2013-09-09T00:00:00Z,Radar fixe,LA PLAGNE TARENTAISE,RN90,,,70
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,74,46.347,6.4332,10433,EVIAN LES BAINS vers GENEVE,MORPHO,2012-05-31T00:00:00Z,Radar fixe,ANTHY SUR LEMAN,RD1005,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,74,45.98988,6.63149,10434,DOUBLE SENS,MORPHO,2013-10-31T00:00:00Z,Radar fixe,MAGLAND,RD1205,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,95,49.083,2.5299,10435,LOUVRES vers SURVILLIERS,MORPHO,2012-02-27T00:00:00Z,Radar fixe,ST WITZ,RD317,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,61,48.756,0.0691,10436,ARGENTAN vers L AIGLE,MORPHO,2012-06-07T00:00:00Z,Radar fixe,SILLY EN GOUFFERN,RD926,,,50
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,61,48.632,0.4816,10437,DOUBLE SENS,MORPHO,2012-06-29T00:00:00Z,Radar fixe,ST MARTIN DES PEZERITS,RD932,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,82,43.976,1.4679,10438,DOUBLE SENS,MORPHO,2012-06-22T00:00:00Z,Radar fixe,ST NAUPHARY,RD8,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,06,43.680891,7.128745,10439,Vence vers Cagnes sur Mer,MORPHO,2012-11-23T00:00:00Z,Radar fixe,ST PAUL DE VENCE,RD336,,,70
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,06,43.692385,7.243083,10440,Nice vers St Laurent du Var,MORPHO,2012-09-28T00:00:00Z,Radar fixe,NICE,Voie Mathis hauteur de la bretelle d'entrée Bellet,,,70
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,12,44.07932,2.99639,10441,MILLAU vers ST GEORGES DE LUZENCON,MORPHO,2013-08-12T00:00:00Z,Radar fixe,ST GEORGES DE LUZENCON,RD992,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,24,44.813,0.507,10442,DOUBLE SENS,MORPHO,2012-05-03T00:00:00Z,Radar fixe,BERGERAC,RN21,,,80
2018-06-28T12:31:24Z,2018-06-28T11:02:13Z,12,44.373694,2.592991,10443,,,2016-10-28T00:00:00Z,Itinéraire,,RN 88,42.7,,
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,33,44.829,-0.465,10444,DOUBLE SENS,MORPHO,2012-04-30T00:00:00Z,Radar fixe,TRESSES,RD936,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,33,44.845,-0.7254,10445,Bordeaux vers Martignas sur Jalle,MORPHO,2012-09-21T00:00:00Z,Radar fixe,MERIGNAC,RD213,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,33,44.878,-0.1659,10446,DOUBLE SENS,MORPHO,2012-04-30T00:00:00Z,Radar fixe,ST SULPICE DE FALEYRENS,RD670,,,50
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,33,45.132,-1.0453,10447,DOUBLE SENS,MORPHO,2012-07-20T00:00:00Z,Radar fixe,HOURTIN,RD3,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,33,44.596,-1.103,10448,DOUBLE SENS,MORPHO,2012-09-21T00:00:00Z,Radar fixe,GUJAN MESTRAS,RD652,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,33,45.023,-0.1535,10449,Libourne vers Coutras,MORPHO,2012-04-30T00:00:00Z,Radar fixe,ABZAC,RD674,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,44,47.259,-2.2933,10450,ST NAZAIRE VERS PORNICHET,MORPHO,2012-06-21T00:00:00Z,Radar fixe,PORNICHET,RD92,,,90
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,44,47.638,-1.9849,10451,DOUBLE SENS,MORPHO,2012-06-14T00:00:00Z,Radar fixe,AVESSAC,RD775,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,44,47.224,-1.4987,10452,Carquefou vers Nantes,MORPHO,2012-05-24T00:00:00Z,Radar fixe,NANTES,Bld de la Prairie de Mauves,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,44,47.198,-1.2469,10453,LA BOISSIERE DU DORE vers VALLET,MORPHO,2012-06-28T00:00:00Z,Radar fixe,VALLET,RD763,,,80
2018-06-28T12:18:27Z,2018-06-28T11:02:13Z,47,44.43093,0.978019,10454,DOUBLE SENS,MORPHO,2012-04-24T00:00:00Z,Radar fixe,BOURLENS,RD102,,,80
2018-06-28T12:31:24Z,2018-06-28T11:02:13Z,12,44.291312,2.567538,10455,,,2018-05-25T00:00:00Z,Itinéraire,,D911,57,,
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,47,44.462,0.6923,10456,DOUBLE SENS,MORPHO,2012-03-21T00:00:00Z,Radar fixe,VILLENEUVE SUR LOT,RN21,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,47,44.07858,0.36688,10457,DOUBLE SENS,MORPHO,2012-03-29T00:00:00Z,Radar fixe,MONCRABEAU,RD930,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,53,47.965,-0.582,10458,DOUBLE SENS,MORPHO,2012-08-16T00:00:00Z,Radar fixe,ARQUENAY,RD21,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,53,47.842,-0.6512,10459,DOUBLE SENS,MORPHO,2012-07-30T00:00:00Z,Radar fixe,AZE,RD28,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,53,48.0501,-0.86753,10460,DOUBLE SENS,MORPHO,2013-01-23T00:00:00Z,Radar fixe,AHUILLE,RD32,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,53,48.3075,-0.6205,10461,FOUGERES vers ALENCON,MORPHO,2013-02-14T00:00:00Z,Radar fixe,MAYENNE,RN12,,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,57,48.65425,6.92866,10462,HEMING vers LUNEVILLE,MORPHO,2012-05-31T00:00:00Z,Radar fixe,ST GEORGES,RN4,,,90
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,57,49.401,6.2821,10463,THIONVILLE vers SIERCK LES BAINS,MORPHO,2013-09-27T00:00:00Z,Radar fixe,KOENIGSMACKER,RD654,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,57,48.6404,6.9047,10464,BLAMONT vers HEMING,MORPHO,2012-08-16T00:00:00Z,Radar fixe,IBIGNY,RN4,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,69,45.684,4.9507,10465,MIONS VERS VENISSIEUX,MORPHO,2012-05-14T00:00:00Z,Radar fixe,ST PRIEST,RD318 (route d'Heyrieux),,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,69,45.701,4.8224,10466,IRIGNY vers OULLINS,MORPHO,2012-05-14T00:00:00Z,Radar fixe,PIERRE BENITE,Face au n° 84 du boulevard de l'Europe,,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,69,45.767,4.8238,10467,STE FOY LES LYON vers ST CYR AU MONT D OR,MORPHO,2012-06-22T00:00:00Z,Radar fixe,LYON,85 Quai Pierre Scize,,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,79,46.593,-0.2155,10468,DOUBLE SENS,MORPHO,2012-06-21T00:00:00Z,Radar fixe,POMPAIRE,RD938,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,79,46.837,-0.6833,10469,CERIZAY VERS MAULEON,MORPHO,2012-11-27T00:00:00Z,Radar fixe,CERIZAY,RD744,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,79,46.317,-0.4312,10470,Melle vers Niort,MORPHO,2012-09-26T00:00:00Z,Radar fixe,NIORT,Face au n° 373 avenue de Limoges,,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,79,46.963,-0.2097,10471,Parthenay vers Thouars,MORPHO,2012-08-20T00:00:00Z,Radar fixe,ST JEAN DE THOUARS,RD938,,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,79,46.191,-0.0563,10472,SAUZE VAUSSAIS vers MELLE,MORPHO,2012-08-20T00:00:00Z,Radar fixe,MAISONNAY,RD948,,,70
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,81,43.76781,2.0429,10473,LABOUTARIE vers LAVAUR,MORPHO,2012-06-25T00:00:00Z,Radar fixe,GRAULHET,RD631,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,81,43.748,1.7308,10474,DOUBLE SENS,MORPHO,2012-04-24T00:00:00Z,Radar fixe,ST LIEUX LES LAVAUR,RD630,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,81,43.636,2.2242,10475,DOUBLE SENS,MORPHO,2012-04-24T00:00:00Z,Radar fixe,CASTRES,RD612,,,80
2018-06-28T12:31:26Z,2018-06-28T11:02:15Z,13,43.246999,5.451249,10476,,,2017-10-16T00:00:00Z,Itinéraire,,RD 559,9.9,,
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,82,43.816,1.2489,10477,DOUBLE SENS,MORPHO,2012-11-05T00:00:00Z,Radar fixe,VERDUN SUR GARONNE,RD26,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,82,44.102,1.463,10478,MONTAUBAN vers CAUSSADE,MORPHO,2013-08-12T00:00:00Z,Radar fixe,CAYRAC,RD820,,,90
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,82,44.133,1.1878,10479,Moissac vers Montauban,MORPHO,2012-06-15T00:00:00Z,Radar fixe,LAFRANCAISE,RD927,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,82,44.033,1.1635,10480,Castelsarrasin vers Montauban,MORPHO,2012-10-24T00:00:00Z,Radar fixe,CASTELSARRASIN,RD958,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,82,44.092,1.0115,10481,DOUBLE SENS,MORPHO,2012-06-14T00:00:00Z,Radar fixe,BOUDOU,RD813,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,85,46.859,-1.8101,10482,DOUBLE SENS,MORPHO,2012-09-13T00:00:00Z,Radar fixe,CHALLANS,RD753,,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,85,46.812,-1.8799,10483,DOUBLE SENS,MORPHO,2012-10-26T00:00:00Z,Radar fixe,CHALLANS,RD32,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,85,46.761,-1.9375,10484,DOUBLE SENS,MORPHO,2012-09-26T00:00:00Z,Radar fixe,ST HILAIRE DE RIEZ,RD69,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,85,46.592041,-1.758629,10485,Olonne sur Mer vers Vaire,MORPHO,2012-12-06T00:00:00Z,Radar fixe,VAIRE,RD32,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,85,46.947,-2.0249,10486,DOUBLE SENS,MORPHO,2012-09-28T00:00:00Z,Radar fixe,BOUIN,RD758,,,80
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,88,48.164,6.4545,10487,Epinal vers Archettes,MORPHO,2012-06-29T00:00:00Z,Radar fixe,EPINAL,RD42,,,50
2018-06-28T12:18:30Z,2018-06-28T11:02:15Z,89,47.512,3.8401,10488,Auxerre vers Avallon,MORPHO,2012-07-16T00:00:00Z,Radar fixe,VAULT DE LUGNY,RD606,,,50
2018-06-28T12:31:26Z,2018-06-28T11:02:15Z,13,43.2683,5.648124,10489,,,2017-10-17T00:00:00Z,Itinéraire,,RD 8N,10.4,,
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,89,48.171,3.2612,10490,DOUBLE SENS,MORPHO,2012-03-29T00:00:00Z,Radar fixe,GRON,RD72,,,70
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,92,48.89088,2.20696,10491,Rueil-Malmaison vers La-Garenne-Colombes,MORPHO,2012-09-28T00:00:00Z,Radar fixe,NANTERRE,RD131(face au 60 av Joliot-Curie),,,50
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,92,48.89787,2.2633,10492,Province vers Paris,MORPHO,2014-07-01T00:00:00Z,Radar fixe,COURBEVOIE,RD908-boulevard de Verdun,,,50
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,92,48.8089,2.19792,10493,MEUDON VERS CHAVILLE,MORPHO,2012-10-12T00:00:00Z,Radar fixe,CHAVILLE,RD181,,,50
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,28,48.416,1.5321,10494,Chartres vers Orléans,MORPHO,2012-05-21T00:00:00Z,Radar fixe,GELLAINVILLE,RN154,,,50
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,78,48.805,2.1339,10495,Versailles centre vers Ville-d'Avray,MORPHO,2012-09-04T00:00:00Z,Radar fixe,VERSAILLES,RD185,,,50
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,78,48.805,2.1339,10496,VILLE D AVRAY vers VERSAILLES,MORPHO,2012-09-04T00:00:00Z,Radar fixe,VERSAILLES,RD185,,,50
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,78,48.78,2.1314,10497,Versailles vers Toussus le Noble,MORPHO,2012-06-14T00:00:00Z,Radar fixe,BUC,RD938,,,50
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,08,49.408,4.3686,10498,DOUBLE SENS,MORPHO,2012-09-26T00:00:00Z,Radar fixe,JUNIVILLE,RD985,,,80
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,57,49.27277,6.17428,10499,THIONVILLE vers METZ,MORPHO,2003-11-06T00:00:00Z,Radar fixe,RICHEMONT,A31,,,110
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,08,49.874,4.3912,10500,DOUBLE SENS,MORPHO,2012-08-10T00:00:00Z,Radar fixe,GIRONDELLE,RD8043,,,80
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,52,47.9818,4.8942,10501,DOUBLE SENS,MORPHO,2013-04-15T00:00:00Z,Radar fixe,LATRECEY ORMOY SUR AUBE,RD65,,,80
2018-06-28T12:18:32Z,2018-06-28T11:02:17Z,52,48.454,4.9626,10502,DOUBLE SENS,MORPHO,2013-04-22T00:00:00Z,Radar fixe,RACHECOURT SUZEMONT,RD2,,,50
